userid,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Z0,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,YAVG,ZAVG,XABSOLDEV,YABSOLDEV,ZABSOLDEV,XSTANDDEV,YSTANDDEV,ZSTANDDEV,RESULTANT,label
29,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.0,0.01,0.4,-0.04,0.15,0.38,0.11,4.55,11.33,4.55,0.44,Jogging
29,0.11,0.09,0.06,0.05,0.07,0.09,0.11,0.12,0.14,0.05,0.08,0.11,0.08,0.1,0.13,0.09,0.11,0.1,0.1,0.0,0.12,0.06,0.05,0.08,0.07,0.13,0.13,0.11,0.11,0.0,9.56,0.34,3.88,2.66,2.4,4.82,3.39,4.82,11.05,Upstairs
29,0.1,0.11,0.09,0.12,0.11,0.1,0.11,0.07,0.11,0.03,0.1,0.11,0.1,0.09,0.11,0.09,0.09,0.12,0.11,0.0,0.08,0.14,0.08,0.09,0.1,0.1,0.08,0.11,0.15,0.0,9.36,0.03,4.41,2.69,2.18,5.18,3.38,5.18,11.08,Upstairs
29,0.1,0.1,0.13,0.07,0.14,0.11,0.09,0.12,0.09,0.03,0.12,0.1,0.1,0.09,0.11,0.1,0.11,0.09,0.11,0.0,0.11,0.09,0.14,0.09,0.1,0.11,0.11,0.09,0.13,0.0,9.18,-0.43,4.53,2.57,1.78,5.19,3.28,5.19,10.84,Upstairs
29,0.11,0.09,0.09,0.09,0.1,0.1,0.12,0.11,0.11,0.06,0.09,0.1,0.08,0.1,0.1,0.12,0.12,0.09,0.12,0.0,0.11,0.1,0.1,0.08,0.12,0.09,0.13,0.14,0.06,0.0,9.31,-0.27,4.25,2.5,1.92,5.02,3.31,5.02,10.86,Upstairs
29,0.1,0.09,0.12,0.1,0.12,0.13,0.06,0.13,0.08,0.04,0.1,0.09,0.12,0.13,0.09,0.11,0.08,0.14,0.05,0.0,0.07,0.11,0.12,0.12,0.15,0.1,0.08,0.1,0.08,0.0,9.26,-0.32,4.42,2.52,1.8,5.1,3.3,5.1,10.83,Upstairs
29,0.08,0.12,0.12,0.11,0.11,0.07,0.11,0.09,0.07,0.01,0.11,0.09,0.09,0.08,0.09,0.1,0.09,0.08,0.11,0.0,0.11,0.1,0.09,0.08,0.11,0.1,0.1,0.06,0.08,0.0,8.19,-0.35,4.19,2.37,1.73,5.19,3.42,5.19,9.74,Upstairs
29,0.13,0.13,0.11,0.1,0.1,0.06,0.11,0.11,0.08,0.07,0.07,0.11,0.09,0.1,0.12,0.1,0.11,0.11,0.1,0.12,0.05,0.1,0.1,0.09,0.08,0.11,0.14,0.11,0.09,0.14,8.72,0.81,5.36,2.51,1.97,6.3,3.13,6.3,10.97,Downstairs
29,0.11,0.09,0.09,0.09,0.1,0.11,0.12,0.09,0.11,0.12,0.12,0.08,0.07,0.11,0.06,0.11,0.16,0.1,0.11,0.1,0.15,0.14,0.08,0.07,0.08,0.09,0.08,0.11,0.06,0.16,8.71,0.29,5.96,2.67,2.32,6.85,3.39,6.85,11.36,Downstairs
29,0.11,0.1,0.08,0.09,0.11,0.1,0.09,0.13,0.08,0.12,0.1,0.11,0.11,0.1,0.1,0.11,0.06,0.11,0.12,0.1,0.11,0.09,0.14,0.09,0.12,0.11,0.11,0.07,0.13,0.06,8.49,0.09,6.07,2.64,1.83,7.1,3.25,7.1,11.16,Downstairs
29,0.06,0.09,0.1,0.12,0.12,0.11,0.08,0.1,0.13,0.11,0.1,0.08,0.13,0.1,0.1,0.1,0.1,0.13,0.1,0.09,0.09,0.09,0.1,0.13,0.09,0.1,0.1,0.11,0.12,0.07,8.55,0.37,6.0,2.53,2.02,6.75,3.14,6.75,11.15,Downstairs
29,0.09,0.11,0.12,0.1,0.09,0.1,0.12,0.09,0.09,0.1,0.11,0.12,0.11,0.09,0.12,0.08,0.1,0.07,0.08,0.12,0.08,0.1,0.1,0.13,0.09,0.13,0.08,0.1,0.12,0.08,8.54,0.45,5.72,2.86,1.97,6.65,3.58,6.65,11.11,Downstairs
29,0.02,0.0,0.02,0.01,0.0,0.02,0.0,0.01,0.02,0.01,0.0,0.02,0.0,0.02,0.02,0.01,0.01,0.01,0.01,0.0,0.02,0.0,0.01,0.01,0.02,0.0,0.01,0.01,0.01,0.03,0.71,0.06,0.51,0.65,0.32,6.74,7.44,6.74,1.0,Downstairs
29,0.11,0.08,0.1,0.12,0.07,0.1,0.08,0.14,0.11,0.13,0.1,0.1,0.09,0.13,0.08,0.1,0.11,0.1,0.09,0.13,0.13,0.09,0.09,0.08,0.06,0.08,0.11,0.13,0.12,0.13,10.26,-0.13,2.82,2.61,2.02,3.64,3.21,3.64,11.15,Upstairs
29,0.09,0.11,0.1,0.12,0.1,0.14,0.11,0.13,0.08,0.05,0.08,0.1,0.09,0.12,0.14,0.11,0.1,0.08,0.09,0.12,0.09,0.08,0.09,0.11,0.15,0.15,0.08,0.11,0.1,0.06,10.32,-0.32,2.21,2.51,1.55,2.8,3.14,2.8,10.87,Upstairs
29,0.09,0.13,0.09,0.06,0.13,0.07,0.09,0.12,0.11,0.12,0.09,0.15,0.13,0.11,0.06,0.05,0.12,0.09,0.11,0.1,0.11,0.18,0.07,0.09,0.09,0.1,0.1,0.08,0.09,0.11,10.09,-0.41,2.91,2.84,2.01,3.79,3.48,3.79,11.05,Upstairs
29,0.1,0.12,0.09,0.1,0.09,0.1,0.13,0.07,0.1,0.13,0.14,0.08,0.08,0.1,0.07,0.13,0.11,0.1,0.1,0.1,0.1,0.1,0.12,0.12,0.14,0.07,0.08,0.08,0.1,0.11,10.06,-0.34,2.79,2.7,1.93,3.62,3.49,3.62,10.97,Upstairs
29,0.11,0.08,0.14,0.1,0.1,0.07,0.1,0.08,0.13,0.11,0.09,0.11,0.08,0.08,0.11,0.13,0.09,0.09,0.12,0.1,0.09,0.11,0.14,0.08,0.12,0.11,0.11,0.09,0.07,0.1,10.3,-0.25,2.76,2.6,1.84,3.6,3.29,3.6,11.13,Upstairs
29,0.08,0.06,0.07,0.06,0.09,0.1,0.09,0.03,0.05,0.04,0.06,0.05,0.07,0.06,0.08,0.06,0.06,0.1,0.07,0.04,0.05,0.03,0.06,0.07,0.05,0.07,0.09,0.09,0.09,0.06,6.53,0.05,1.5,2.45,1.09,3.16,4.7,3.16,6.94,Upstairs
29,0.11,0.07,0.09,0.11,0.1,0.11,0.08,0.12,0.11,0.12,0.11,0.11,0.09,0.09,0.1,0.09,0.12,0.09,0.11,0.12,0.12,0.07,0.09,0.09,0.09,0.12,0.11,0.13,0.12,0.08,9.87,0.49,3.36,2.97,2.01,4.24,3.73,4.24,11.06,Downstairs
29,0.06,0.1,0.13,0.11,0.1,0.12,0.09,0.12,0.08,0.11,0.08,0.1,0.13,0.1,0.1,0.12,0.11,0.09,0.12,0.08,0.06,0.13,0.12,0.11,0.12,0.1,0.09,0.08,0.09,0.12,9.81,0.57,3.34,2.65,1.83,4.01,3.25,4.01,10.81,Downstairs
29,0.1,0.11,0.08,0.1,0.12,0.08,0.16,0.08,0.12,0.07,0.1,0.1,0.09,0.08,0.12,0.14,0.09,0.13,0.08,0.1,0.11,0.08,0.12,0.1,0.1,0.13,0.09,0.1,0.1,0.09,9.81,0.32,3.46,2.64,1.91,4.21,3.25,4.21,10.93,Downstairs
29,0.14,0.08,0.1,0.1,0.1,0.09,0.07,0.12,0.1,0.12,0.1,0.11,0.11,0.1,0.1,0.09,0.11,0.09,0.1,0.12,0.11,0.16,0.08,0.07,0.09,0.09,0.09,0.12,0.09,0.14,9.85,0.47,3.69,2.97,2.14,4.54,3.66,4.54,11.15,Downstairs
29,0.09,0.12,0.12,0.08,0.09,0.1,0.08,0.08,0.09,0.08,0.11,0.08,0.08,0.13,0.09,0.07,0.07,0.11,0.09,0.09,0.1,0.06,0.1,0.1,0.11,0.07,0.12,0.08,0.11,0.08,8.82,0.51,3.36,2.7,1.75,4.58,3.83,4.58,9.96,Downstairs
29,0.19,0.13,0.13,0.07,0.07,0.1,0.07,0.07,0.08,0.11,0.1,0.08,0.07,0.07,0.1,0.11,0.07,0.09,0.15,0.18,0.14,0.12,0.14,0.09,0.07,0.08,0.07,0.12,0.09,0.09,9.6,-0.69,5.15,2.85,1.86,6.25,3.36,6.25,11.58,Upstairs
29,0.09,0.09,0.11,0.1,0.11,0.08,0.12,0.13,0.12,0.08,0.1,0.12,0.1,0.11,0.09,0.09,0.13,0.08,0.09,0.1,0.11,0.14,0.11,0.1,0.07,0.12,0.09,0.07,0.11,0.11,8.71,-0.55,5.75,2.44,1.84,6.56,3.13,6.56,11.04,Upstairs
29,0.07,0.09,0.08,0.14,0.11,0.11,0.1,0.09,0.11,0.12,0.12,0.12,0.11,0.08,0.09,0.12,0.1,0.12,0.07,0.11,0.09,0.11,0.11,0.12,0.1,0.11,0.07,0.11,0.08,0.12,8.51,-0.5,6.09,2.35,1.68,7.05,2.96,7.05,11.07,Upstairs
29,0.08,0.11,0.12,0.09,0.12,0.09,0.12,0.12,0.08,0.1,0.09,0.1,0.11,0.15,0.11,0.08,0.1,0.1,0.09,0.1,0.1,0.06,0.08,0.12,0.11,0.11,0.11,0.14,0.09,0.11,8.55,-0.28,5.71,2.47,1.64,6.58,3.2,6.58,10.86,Upstairs
29,0.07,0.09,0.08,0.1,0.12,0.1,0.13,0.1,0.13,0.1,0.08,0.09,0.12,0.14,0.12,0.12,0.11,0.09,0.09,0.06,0.06,0.05,0.08,0.12,0.15,0.14,0.11,0.11,0.12,0.08,8.45,-0.26,5.99,1.98,1.45,6.73,2.57,6.73,10.84,Upstairs
29,0.1,0.09,0.08,0.08,0.09,0.09,0.08,0.1,0.06,0.1,0.11,0.08,0.09,0.05,0.09,0.08,0.11,0.11,0.1,0.07,0.09,0.1,0.08,0.06,0.07,0.08,0.11,0.08,0.11,0.09,7.5,-0.36,4.81,2.13,1.52,6.57,3.19,6.57,9.42,Upstairs
29,0.07,0.1,0.13,0.11,0.07,0.1,0.12,0.12,0.11,0.1,0.14,0.08,0.11,0.09,0.08,0.1,0.11,0.09,0.11,0.12,0.07,0.07,0.1,0.07,0.12,0.09,0.14,0.11,0.11,0.13,9.92,0.68,2.99,2.96,1.81,3.73,3.6,3.73,10.84,Downstairs
29,0.12,0.1,0.09,0.09,0.12,0.11,0.08,0.1,0.1,0.12,0.07,0.08,0.11,0.11,0.11,0.13,0.12,0.08,0.11,0.09,0.11,0.1,0.08,0.15,0.07,0.11,0.08,0.12,0.1,0.11,10.05,0.17,2.96,2.47,1.83,3.8,3.07,3.8,10.95,Downstairs
29,0.1,0.08,0.1,0.11,0.11,0.12,0.11,0.09,0.12,0.09,0.11,0.16,0.1,0.09,0.11,0.06,0.11,0.08,0.08,0.13,0.07,0.11,0.1,0.12,0.14,0.13,0.07,0.11,0.11,0.07,9.86,0.16,2.91,2.91,1.57,3.65,3.48,3.65,10.69,Downstairs
29,0.12,0.09,0.11,0.08,0.09,0.1,0.11,0.14,0.07,0.13,0.1,0.09,0.09,0.07,0.13,0.13,0.09,0.13,0.09,0.1,0.12,0.12,0.12,0.09,0.07,0.1,0.1,0.09,0.09,0.13,10.04,0.1,2.98,2.63,1.91,3.82,3.25,3.82,11.01,Downstairs
29,0.09,0.12,0.13,0.1,0.1,0.1,0.08,0.1,0.11,0.1,0.08,0.12,0.11,0.13,0.12,0.09,0.06,0.11,0.11,0.09,0.09,0.12,0.09,0.12,0.11,0.08,0.12,0.1,0.1,0.08,9.89,0.13,2.89,2.79,1.73,3.76,3.41,3.76,10.79,Downstairs
29,0.06,0.04,0.02,0.05,0.05,0.03,0.05,0.01,0.04,0.03,0.04,0.03,0.03,0.02,0.02,0.05,0.06,0.06,0.04,0.04,0.07,0.05,0.04,0.02,0.02,0.05,0.03,0.03,0.03,0.03,3.74,-0.16,0.97,2.4,0.76,3.36,7.43,3.36,4.05,Downstairs
29,0.09,0.1,0.09,0.11,0.1,0.1,0.13,0.1,0.1,0.1,0.13,0.12,0.08,0.12,0.08,0.09,0.1,0.08,0.13,0.1,0.09,0.06,0.08,0.12,0.07,0.1,0.11,0.12,0.13,0.15,9.67,0.24,3.75,2.66,1.88,4.71,3.26,4.71,10.92,Upstairs
29,0.11,0.1,0.07,0.12,0.1,0.11,0.11,0.12,0.09,0.1,0.11,0.08,0.13,0.1,0.08,0.12,0.11,0.07,0.13,0.1,0.13,0.09,0.09,0.12,0.11,0.1,0.14,0.04,0.11,0.09,9.71,-0.37,3.72,2.4,1.72,4.65,3.05,4.65,10.92,Upstairs
29,0.11,0.08,0.07,0.09,0.07,0.16,0.09,0.15,0.12,0.09,0.1,0.11,0.11,0.09,0.11,0.1,0.07,0.14,0.06,0.12,0.07,0.12,0.13,0.08,0.09,0.12,0.11,0.13,0.09,0.08,9.74,-0.22,3.81,2.5,1.61,4.61,3.09,4.61,10.89,Upstairs
29,0.09,0.13,0.1,0.1,0.07,0.09,0.1,0.08,0.12,0.15,0.07,0.13,0.07,0.11,0.1,0.11,0.11,0.12,0.14,0.07,0.14,0.13,0.11,0.09,0.11,0.08,0.06,0.12,0.07,0.1,9.78,-0.36,3.83,2.33,1.98,4.72,2.94,4.72,11.1,Upstairs
29,0.1,0.09,0.1,0.12,0.1,0.09,0.1,0.09,0.12,0.12,0.08,0.08,0.1,0.11,0.1,0.13,0.12,0.11,0.1,0.09,0.11,0.13,0.1,0.1,0.1,0.08,0.11,0.11,0.09,0.1,9.84,-0.38,3.63,2.24,1.69,4.37,2.89,4.37,10.93,Upstairs
29,0.1,0.09,0.11,0.12,0.13,0.12,0.1,0.1,0.08,0.08,0.12,0.09,0.11,0.1,0.14,0.07,0.1,0.09,0.08,0.13,0.08,0.09,0.09,0.11,0.15,0.13,0.13,0.08,0.09,0.08,9.69,-0.32,3.43,2.59,1.44,4.37,3.26,4.37,10.68,Upstairs
29,0.03,0.03,0.02,0.01,0.02,0.01,0.0,0.02,0.0,0.0,0.0,0.01,0.02,0.01,0.02,0.02,0.02,0.01,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.06,0.03,1.17,0.2,0.23,1.03,0.23,2.45,8.88,2.45,1.24,Upstairs
29,0.17,0.11,0.08,0.13,0.1,0.06,0.08,0.1,0.09,0.1,0.06,0.07,0.1,0.08,0.11,0.12,0.11,0.13,0.12,0.12,0.07,0.07,0.07,0.15,0.1,0.11,0.1,0.11,0.12,0.12,9.25,0.98,5.16,2.67,1.96,6.14,3.38,6.14,11.35,Downstairs
29,0.06,0.11,0.14,0.1,0.1,0.09,0.1,0.12,0.11,0.1,0.09,0.12,0.06,0.1,0.09,0.1,0.13,0.13,0.1,0.09,0.11,0.1,0.1,0.11,0.12,0.09,0.1,0.1,0.12,0.06,8.82,0.42,5.78,2.66,1.81,6.61,3.45,6.61,11.14,Downstairs
29,0.11,0.08,0.1,0.12,0.08,0.13,0.08,0.1,0.1,0.12,0.06,0.11,0.13,0.09,0.11,0.09,0.12,0.12,0.07,0.11,0.14,0.13,0.11,0.09,0.09,0.09,0.13,0.08,0.07,0.09,8.77,0.32,5.7,2.61,1.91,6.59,3.35,6.59,11.09,Downstairs
29,0.06,0.14,0.06,0.1,0.1,0.12,0.1,0.11,0.11,0.12,0.13,0.1,0.11,0.14,0.11,0.1,0.1,0.06,0.07,0.1,0.09,0.08,0.08,0.12,0.13,0.13,0.09,0.11,0.08,0.11,8.23,0.75,5.98,2.74,1.84,6.9,3.66,6.9,10.97,Downstairs
29,0.06,0.1,0.09,0.11,0.12,0.11,0.12,0.11,0.1,0.1,0.14,0.09,0.12,0.11,0.1,0.07,0.1,0.08,0.11,0.11,0.11,0.13,0.13,0.06,0.08,0.07,0.1,0.12,0.13,0.1,8.55,0.61,5.84,2.87,2.18,6.66,3.61,6.66,11.13,Downstairs
29,0.09,0.06,0.08,0.06,0.05,0.09,0.08,0.06,0.07,0.04,0.09,0.06,0.04,0.07,0.08,0.07,0.06,0.05,0.11,0.06,0.06,0.07,0.05,0.08,0.04,0.07,0.06,0.08,0.06,0.1,5.74,0.53,3.38,2.35,1.27,6.06,4.64,6.06,7.15,Downstairs
13,0.12,0.05,0.09,0.11,0.13,0.13,0.08,0.11,0.11,0.09,0.09,0.09,0.13,0.07,0.13,0.13,0.11,0.11,0.08,0.08,0.09,0.1,0.09,0.1,0.16,0.13,0.12,0.1,0.05,0.1,10.04,0.32,2.03,3.52,2.92,2.69,4.4,2.69,11.16,Walking
13,0.11,0.09,0.07,0.08,0.13,0.11,0.14,0.15,0.06,0.09,0.09,0.09,0.12,0.1,0.1,0.11,0.13,0.1,0.11,0.09,0.07,0.09,0.15,0.13,0.11,0.11,0.11,0.09,0.08,0.1,10.2,0.35,1.91,3.68,3.04,2.59,4.5,2.59,11.3,Walking
13,0.08,0.08,0.12,0.08,0.14,0.1,0.16,0.11,0.09,0.07,0.12,0.08,0.09,0.09,0.15,0.1,0.11,0.11,0.11,0.08,0.07,0.06,0.13,0.14,0.12,0.13,0.11,0.07,0.1,0.1,10.01,0.38,1.84,3.6,3.05,2.52,4.47,2.52,11.16,Walking
13,0.09,0.09,0.1,0.11,0.12,0.11,0.13,0.11,0.1,0.07,0.08,0.1,0.09,0.14,0.09,0.1,0.11,0.13,0.11,0.07,0.09,0.05,0.12,0.12,0.12,0.13,0.1,0.11,0.07,0.11,10.19,0.62,1.9,3.54,3.11,2.5,4.29,2.5,11.28,Walking
13,0.09,0.11,0.1,0.11,0.09,0.1,0.11,0.09,0.13,0.09,0.09,0.11,0.12,0.09,0.11,0.09,0.11,0.08,0.12,0.11,0.11,0.11,0.1,0.09,0.13,0.1,0.1,0.08,0.12,0.09,10.19,0.18,2.1,3.91,3.19,2.72,4.73,2.72,11.41,Walking
13,0.09,0.16,0.1,0.12,0.07,0.09,0.06,0.08,0.11,0.15,0.11,0.1,0.07,0.11,0.12,0.12,0.1,0.08,0.09,0.12,0.1,0.12,0.12,0.1,0.1,0.09,0.12,0.11,0.08,0.09,10.11,0.18,2.51,3.9,3.23,3.12,4.83,3.12,11.52,Walking
13,0.13,0.07,0.11,0.1,0.12,0.06,0.09,0.15,0.1,0.09,0.1,0.14,0.08,0.09,0.09,0.11,0.08,0.15,0.09,0.1,0.11,0.14,0.07,0.11,0.11,0.09,0.07,0.15,0.08,0.09,10.14,0.23,2.21,3.99,3.35,2.89,4.79,2.89,11.47,Walking
13,0.11,0.13,0.11,0.06,0.09,0.08,0.11,0.12,0.11,0.11,0.13,0.1,0.09,0.09,0.11,0.08,0.11,0.08,0.12,0.11,0.15,0.1,0.07,0.1,0.1,0.09,0.1,0.11,0.1,0.1,10.11,0.24,2.26,4.21,3.47,2.9,5.09,2.9,11.59,Walking
13,0.08,0.12,0.12,0.13,0.1,0.12,0.1,0.06,0.07,0.13,0.1,0.1,0.12,0.09,0.09,0.08,0.11,0.13,0.12,0.09,0.1,0.09,0.1,0.13,0.07,0.14,0.07,0.11,0.1,0.11,10.14,0.48,2.18,3.98,3.39,2.8,4.78,2.8,11.52,Walking
13,0.08,0.11,0.1,0.11,0.09,0.11,0.1,0.11,0.13,0.08,0.09,0.08,0.12,0.12,0.12,0.1,0.1,0.1,0.1,0.1,0.09,0.12,0.09,0.1,0.1,0.12,0.08,0.1,0.12,0.1,10.17,0.42,2.06,3.66,3.26,2.69,4.52,2.69,11.4,Walking
13,0.1,0.12,0.13,0.09,0.09,0.09,0.1,0.08,0.11,0.11,0.12,0.11,0.09,0.07,0.11,0.08,0.15,0.09,0.1,0.09,0.11,0.12,0.1,0.1,0.12,0.06,0.1,0.13,0.1,0.09,9.95,0.27,2.35,4.11,3.37,2.99,4.99,2.99,11.38,Walking
13,0.13,0.08,0.06,0.11,0.08,0.11,0.12,0.09,0.1,0.14,0.11,0.11,0.09,0.08,0.12,0.1,0.08,0.08,0.12,0.12,0.13,0.13,0.09,0.08,0.06,0.12,0.12,0.09,0.12,0.08,10.19,0.13,2.22,4.14,3.4,2.93,5.07,2.93,11.56,Walking
13,0.09,0.14,0.1,0.08,0.12,0.09,0.1,0.11,0.07,0.12,0.09,0.1,0.13,0.13,0.08,0.11,0.07,0.1,0.1,0.11,0.08,0.11,0.08,0.13,0.11,0.13,0.1,0.12,0.07,0.1,10.15,0.43,2.13,3.84,3.19,2.67,4.69,2.67,11.38,Walking
13,0.09,0.15,0.08,0.1,0.09,0.09,0.11,0.11,0.11,0.11,0.1,0.12,0.11,0.12,0.08,0.1,0.11,0.08,0.09,0.12,0.11,0.09,0.12,0.1,0.09,0.13,0.09,0.11,0.1,0.08,10.09,0.37,2.18,3.98,3.23,2.78,4.79,2.78,11.35,Walking
13,0.1,0.11,0.11,0.13,0.09,0.08,0.09,0.1,0.12,0.08,0.09,0.13,0.12,0.1,0.06,0.14,0.09,0.08,0.12,0.09,0.12,0.08,0.09,0.09,0.1,0.13,0.12,0.1,0.1,0.1,10.02,0.45,2.19,3.87,3.23,2.8,4.67,2.8,11.3,Walking
13,0.09,0.1,0.09,0.13,0.09,0.1,0.11,0.11,0.08,0.12,0.12,0.07,0.11,0.11,0.13,0.1,0.09,0.09,0.11,0.1,0.09,0.09,0.1,0.11,0.16,0.12,0.07,0.11,0.09,0.09,10.11,0.28,2.11,3.76,3.05,2.69,4.63,2.69,11.25,Walking
13,0.11,0.09,0.07,0.12,0.09,0.11,0.1,0.12,0.13,0.09,0.1,0.11,0.1,0.11,0.08,0.1,0.08,0.11,0.11,0.12,0.1,0.13,0.11,0.08,0.09,0.14,0.07,0.11,0.13,0.08,10.21,0.33,2.05,4.14,3.35,2.68,5.01,2.68,11.49,Walking
13,0.11,0.07,0.09,0.14,0.12,0.07,0.11,0.07,0.15,0.09,0.1,0.09,0.12,0.09,0.09,0.11,0.1,0.11,0.11,0.1,0.11,0.11,0.13,0.11,0.06,0.08,0.11,0.11,0.11,0.1,10.16,0.3,2.14,3.95,3.47,2.73,4.82,2.73,11.51,Walking
13,0.1,0.11,0.11,0.12,0.07,0.1,0.09,0.09,0.13,0.12,0.09,0.12,0.11,0.09,0.09,0.09,0.1,0.11,0.12,0.1,0.12,0.08,0.11,0.12,0.08,0.1,0.09,0.12,0.09,0.1,10.18,0.25,2.25,3.98,3.33,2.84,4.81,2.84,11.49,Walking
13,0.1,0.12,0.13,0.09,0.09,0.09,0.11,0.05,0.12,0.12,0.13,0.11,0.09,0.11,0.1,0.07,0.11,0.08,0.1,0.11,0.11,0.08,0.12,0.1,0.07,0.12,0.12,0.08,0.11,0.1,9.98,0.42,2.28,4.11,3.32,2.84,4.98,2.84,11.34,Walking
13,0.11,0.11,0.08,0.11,0.11,0.09,0.08,0.07,0.16,0.11,0.09,0.12,0.09,0.13,0.09,0.14,0.08,0.08,0.07,0.13,0.11,0.1,0.12,0.09,0.06,0.12,0.13,0.08,0.11,0.11,10.17,0.32,2.26,3.89,3.42,2.83,4.84,2.83,11.53,Walking
13,0.13,0.08,0.14,0.1,0.05,0.08,0.1,0.13,0.12,0.1,0.1,0.08,0.12,0.11,0.07,0.12,0.07,0.14,0.08,0.12,0.1,0.14,0.11,0.08,0.09,0.06,0.11,0.11,0.11,0.12,10.24,0.38,2.29,3.94,3.53,2.98,4.77,2.98,11.58,Walking
13,0.11,0.12,0.12,0.1,0.08,0.09,0.1,0.11,0.08,0.11,0.09,0.14,0.1,0.1,0.08,0.09,0.11,0.1,0.1,0.12,0.11,0.11,0.09,0.1,0.08,0.1,0.11,0.09,0.15,0.09,10.1,0.7,2.23,4.04,3.47,2.81,4.88,2.81,11.46,Walking
13,0.1,0.11,0.08,0.1,0.12,0.11,0.1,0.1,0.08,0.11,0.1,0.07,0.11,0.12,0.12,0.11,0.1,0.13,0.06,0.1,0.11,0.07,0.11,0.12,0.08,0.09,0.08,0.12,0.12,0.12,10.13,0.65,2.09,3.66,3.57,2.71,4.58,2.71,11.49,Walking
13,0.09,0.07,0.11,0.09,0.12,0.13,0.11,0.12,0.08,0.09,0.11,0.08,0.09,0.11,0.09,0.11,0.13,0.11,0.1,0.1,0.09,0.13,0.11,0.08,0.09,0.1,0.09,0.12,0.12,0.11,10.14,0.49,1.94,3.82,3.41,2.6,4.67,2.6,11.42,Walking
13,0.09,0.1,0.12,0.09,0.07,0.14,0.11,0.12,0.07,0.11,0.1,0.11,0.09,0.09,0.09,0.1,0.11,0.11,0.13,0.09,0.1,0.11,0.11,0.07,0.11,0.07,0.12,0.12,0.1,0.11,10.24,0.55,2.05,3.89,3.44,2.69,4.69,2.69,11.51,Walking
13,0.1,0.1,0.08,0.12,0.16,0.09,0.11,0.06,0.08,0.11,0.09,0.13,0.1,0.08,0.13,0.09,0.09,0.1,0.1,0.11,0.09,0.11,0.08,0.11,0.11,0.08,0.09,0.14,0.09,0.13,10.05,0.69,2.11,3.84,3.37,2.72,4.66,2.72,11.3,Walking
13,0.11,0.1,0.12,0.1,0.08,0.12,0.09,0.09,0.08,0.13,0.1,0.12,0.09,0.1,0.09,0.1,0.11,0.1,0.1,0.11,0.09,0.12,0.11,0.09,0.11,0.11,0.09,0.06,0.12,0.13,10.16,0.61,2.22,3.95,3.49,2.8,4.79,2.8,11.54,Walking
13,0.1,0.08,0.1,0.09,0.15,0.07,0.1,0.11,0.11,0.1,0.11,0.08,0.12,0.09,0.1,0.11,0.1,0.13,0.1,0.08,0.09,0.1,0.08,0.1,0.1,0.11,0.09,0.1,0.13,0.12,10.17,0.71,2.1,3.9,3.42,2.74,4.77,2.74,11.51,Walking
13,0.12,0.09,0.12,0.06,0.14,0.1,0.1,0.1,0.1,0.1,0.09,0.09,0.11,0.11,0.14,0.08,0.08,0.11,0.1,0.11,0.1,0.08,0.09,0.13,0.12,0.06,0.14,0.08,0.11,0.12,10.21,0.58,2.12,3.81,3.43,2.72,4.64,2.72,11.49,Walking
13,0.1,0.07,0.1,0.09,0.11,0.15,0.13,0.1,0.08,0.09,0.11,0.11,0.07,0.13,0.11,0.1,0.08,0.12,0.12,0.08,0.08,0.09,0.11,0.12,0.11,0.06,0.09,0.15,0.1,0.12,9.95,0.55,1.93,3.78,3.35,2.6,4.57,2.6,11.21,Walking
13,0.04,0.02,0.03,0.05,0.06,0.04,0.06,0.03,0.04,0.04,0.03,0.03,0.06,0.03,0.04,0.06,0.06,0.03,0.03,0.04,0.03,0.02,0.03,0.04,0.05,0.04,0.06,0.04,0.05,0.05,3.94,0.36,0.71,2.54,1.17,2.47,7.52,2.47,4.37,Walking
13,0.08,0.09,0.08,0.11,0.13,0.12,0.1,0.09,0.09,0.12,0.08,0.1,0.12,0.13,0.1,0.13,0.1,0.08,0.05,0.0,0.09,0.1,0.12,0.11,0.08,0.1,0.15,0.09,0.11,0.08,7.4,0.84,4.12,7.44,7.17,5.34,8.61,5.34,13.66,Jogging
13,0.11,0.09,0.13,0.12,0.08,0.1,0.08,0.07,0.1,0.12,0.1,0.08,0.09,0.15,0.12,0.09,0.1,0.1,0.08,0.0,0.13,0.09,0.1,0.14,0.07,0.07,0.08,0.11,0.14,0.09,7.47,0.57,4.57,7.66,7.61,5.68,8.85,5.68,14.25,Jogging
13,0.1,0.05,0.12,0.14,0.07,0.12,0.11,0.11,0.11,0.1,0.12,0.09,0.13,0.1,0.1,0.11,0.11,0.09,0.09,0.0,0.1,0.13,0.12,0.09,0.1,0.12,0.13,0.06,0.09,0.08,7.02,0.32,4.05,7.63,7.22,5.1,8.88,5.1,13.76,Jogging
